tax_path,tax_name,min_ani,avg_reads_per_occurrence,phylum,family
"136470:s__Sporomusa sp017889675:""species""	136469:g__Sporomusa:""genus""	12329:f__Sporomusaceae:""family""	11373:o__Sporomusales:""order""	604:c__Negativicutes:""class""	603:p__Firmicutes_C:""phylum""	4:k__Bacteria:""kingdom""	3:l__Bacteria:""lineage""	2:d__Bacteria:""superkingdom""	1:root:""no rank""",Sporomusa sp017889675,96.36066164363716,454.8888888888889,Firmicutes,Sporomusaceae
"137981:s__Aquabacterium_A sp017999135:""species""	37962:g__Aquabacterium_A:""genus""	37327:f__Burkholderiaceae_B:""family""	37326:o__Burkholderiales:""order""	72:c__Gammaproteobacteria:""class""	71:p__Proteobacteria:""phylum""	4:k__Bacteria:""kingdom""	3:l__Bacteria:""lineage""	2:d__Bacteria:""superkingdom""	1:root:""no rank""",Aquabacterium_A sp017999135,92.90023997757685,245.74074074074073,Proteobacteria,Burkholderiaceae
"140998:s__Rubrivivax sp018261815:""species""	14511:g__Rubrivivax:""genus""	110:f__Burkholderiaceae_A:""family""	81:o__Betaproteobacteriales:""order""	72:c__Gammaproteobacteria:""class""	71:p__Proteobacteria:""phylum""	4:k__Bacteria:""kingdom""	3:l__Bacteria:""lineage""	2:d__Bacteria:""superkingdom""	1:root:""no rank""",Rubrivivax sp018261815,92.9697934810738,700.8620689655172,Proteobacteria,Burkholderiaceae
"145286:s__Thiobacillus sp018780025:""species""	45125:g__Thiobacillus_B:""genus""	45124:f__Thiobacillaceae:""family""	37326:o__Burkholderiales:""order""	72:c__Gammaproteobacteria:""class""	71:p__Proteobacteria:""phylum""	4:k__Bacteria:""kingdom""	3:l__Bacteria:""lineage""	2:d__Bacteria:""superkingdom""	1:root:""no rank""",Thiobacillus sp018780025,93.128977060313,270.4516129032258,Proteobacteria,Thiobacillaceae
"145290:s__Hydrogenophaga sp018780075:""species""	7194:g__Hydrogenophaga:""genus""	110:f__Burkholderiaceae_A:""family""	81:o__Betaproteobacteriales:""order""	72:c__Gammaproteobacteria:""class""	71:p__Proteobacteria:""phylum""	4:k__Bacteria:""kingdom""	3:l__Bacteria:""lineage""	2:d__Bacteria:""superkingdom""	1:root:""no rank""",Hydrogenophaga sp018780075,92.8256162671317,149.0,Proteobacteria,Burkholderiaceae
"145296:s__Rhizobacter sp018780185:""species""	5487:g__Rhizobacter:""genus""	110:f__Burkholderiaceae_A:""family""	81:o__Betaproteobacteriales:""order""	72:c__Gammaproteobacteria:""class""	71:p__Proteobacteria:""phylum""	4:k__Bacteria:""kingdom""	3:l__Bacteria:""lineage""	2:d__Bacteria:""superkingdom""	1:root:""no rank""",Rhizobacter sp018780185,92.84519239459676,235.24137931034483,Proteobacteria,Burkholderiaceae
"145318:s__Paucibacter sp018780645:""species""	22692:g__Paucibacter:""genus""	110:f__Burkholderiaceae_A:""family""	81:o__Betaproteobacteriales:""order""	72:c__Gammaproteobacteria:""class""	71:p__Proteobacteria:""phylum""	4:k__Bacteria:""kingdom""	3:l__Bacteria:""lineage""	2:d__Bacteria:""superkingdom""	1:root:""no rank""",Paucibacter sp018780645,92.79634113104449,227.16,Proteobacteria,Burkholderiaceae
"145322:s__Rubrivivax sp018780805:""species""	14511:g__Rubrivivax:""genus""	110:f__Burkholderiaceae_A:""family""	81:o__Betaproteobacteriales:""order""	72:c__Gammaproteobacteria:""class""	71:p__Proteobacteria:""phylum""	4:k__Bacteria:""kingdom""	3:l__Bacteria:""lineage""	2:d__Bacteria:""superkingdom""	1:root:""no rank""",Rubrivivax sp018780805,92.85939706046278,264.8965517241379,Proteobacteria,Burkholderiaceae
"145324:s__RBG-16-58-11 sp018781585:""species""	45454:g__RBG-16-58-11:""genus""	45453:f__RBG-16-58-11:""family""	37326:o__Burkholderiales:""order""	72:c__Gammaproteobacteria:""class""	71:p__Proteobacteria:""phylum""	4:k__Bacteria:""kingdom""	3:l__Bacteria:""lineage""	2:d__Bacteria:""superkingdom""	1:root:""no rank""",RBG-16-58-11 sp018781585,92.8393707189052,127.21428571428571,Proteobacteria,RBG-16-58-11
"146174:s__Brevundimonas sp018826515:""species""	1290:g__Brevundimonas:""genus""	1289:f__Caulobacteraceae:""family""	1288:o__Caulobacterales:""order""	164:c__Alphaproteobacteria:""class""	71:p__Proteobacteria:""phylum""	4:k__Bacteria:""kingdom""	3:l__Bacteria:""lineage""	2:d__Bacteria:""superkingdom""	1:root:""no rank""",Brevundimonas sp018826515,93.31759829347548,138.44,Proteobacteria,Caulobacteraceae
"148719:s__AP-15 sp019237175:""species""	81727:g__AP-15:""genus""	39713:f__Stellaceae:""family""	39712:o__ATCC43930:""order""	164:c__Alphaproteobacteria:""class""	71:p__Proteobacteria:""phylum""	4:k__Bacteria:""kingdom""	3:l__Bacteria:""lineage""	2:d__Bacteria:""superkingdom""	1:root:""no rank""",AP-15 sp019237175,92.35420669012537,108.95238095238095,Proteobacteria,Stellaceae
"156004:s__UBA5216 sp900299145:""species""	19115:g__UBA5216:""genus""	10347:f__SG8-41_A:""family""	81:o__Betaproteobacteriales:""order""	72:c__Gammaproteobacteria:""class""	71:p__Proteobacteria:""phylum""	4:k__Bacteria:""kingdom""	3:l__Bacteria:""lineage""	2:d__Bacteria:""superkingdom""	1:root:""no rank""",UBA5216 sp900299145,92.5049034942848,262.06666666666666,Proteobacteria,SG8-41
"170938:s__UBA5216 sp902825845:""species""	19115:g__UBA5216:""genus""	10347:f__SG8-41_A:""family""	81:o__Betaproteobacteriales:""order""	72:c__Gammaproteobacteria:""class""	71:p__Proteobacteria:""phylum""	4:k__Bacteria:""kingdom""	3:l__Bacteria:""lineage""	2:d__Bacteria:""superkingdom""	1:root:""no rank""",UBA5216 sp902825845,92.6365656291751,263.23809523809524,Proteobacteria,SG8-41
"170944:s__RBC074 sp902825875:""species""	121035:g__RBC074:""genus""	112789:f__RBC074:""family""	112788:o__RBC074:""order""	3032:c__Blastocatellia:""class""	353:p__Acidobacteriota:""phylum""	4:k__Bacteria:""kingdom""	3:l__Bacteria:""lineage""	2:d__Bacteria:""superkingdom""	1:root:""no rank""",RBC074 sp902825875,92.75298046667552,851.4,Acidobacteriota,RBC074
"170955:s__CADEEN01 sp902825995:""species""	93115:g__CADEEN01:""genus""	37327:f__Burkholderiaceae_B:""family""	37326:o__Burkholderiales:""order""	72:c__Gammaproteobacteria:""class""	71:p__Proteobacteria:""phylum""	4:k__Bacteria:""kingdom""	3:l__Bacteria:""lineage""	2:d__Bacteria:""superkingdom""	1:root:""no rank""",CADEEN01 sp902825995,92.85321695144916,408.0740740740741,Proteobacteria,Burkholderiaceae
"171374:s__Paucibacter_A sp903820745:""species""	51071:g__Paucibacter_A:""genus""	37327:f__Burkholderiaceae_B:""family""	37326:o__Burkholderiales:""order""	72:c__Gammaproteobacteria:""class""	71:p__Proteobacteria:""phylum""	4:k__Bacteria:""kingdom""	3:l__Bacteria:""lineage""	2:d__Bacteria:""superkingdom""	1:root:""no rank""",Paucibacter_A sp903820745,92.64426806420256,109.83333333333333,Proteobacteria,Burkholderiaceae
"171400:s__F1-60-MAGs163 sp903821395:""species""	81047:g__F1-60-MAGs163:""genus""	4675:f__Solirubrobacteraceae:""family""	4674:o__Solirubrobacterales:""order""	4673:c__Thermoleophilia:""class""	343:p__Actinobacteriota:""phylum""	4:k__Bacteria:""kingdom""	3:l__Bacteria:""lineage""	2:d__Bacteria:""superkingdom""	1:root:""no rank""",F1-60-MAGs163 sp903821395,92.90093815294628,102.9090909090909,Actinobacteriota,Solirubrobacteraceae
"171498:s__Rubrivivax sp903822435:""species""	14511:g__Rubrivivax:""genus""	110:f__Burkholderiaceae_A:""family""	81:o__Betaproteobacteriales:""order""	72:c__Gammaproteobacteria:""class""	71:p__Proteobacteria:""phylum""	4:k__Bacteria:""kingdom""	3:l__Bacteria:""lineage""	2:d__Bacteria:""superkingdom""	1:root:""no rank""",Rubrivivax sp903822435,92.81071343673604,217.42307692307693,Proteobacteria,Burkholderiaceae
"172003:s__UBA4615 sp903831925:""species""	27656:g__UBA4615:""genus""	110:f__Burkholderiaceae_A:""family""	81:o__Betaproteobacteriales:""order""	72:c__Gammaproteobacteria:""class""	71:p__Proteobacteria:""phylum""	4:k__Bacteria:""kingdom""	3:l__Bacteria:""lineage""	2:d__Bacteria:""superkingdom""	1:root:""no rank""",UBA4615 sp903831925,92.70556119689144,118.92,Proteobacteria,Burkholderiaceae
"172068:s__Methylobacter_A sp903832775:""species""	16139:g__Methylobacter_A:""genus""	643:f__Methylomonadaceae:""family""	642:o__Methylococcales:""order""	72:c__Gammaproteobacteria:""class""	71:p__Proteobacteria:""phylum""	4:k__Bacteria:""kingdom""	3:l__Bacteria:""lineage""	2:d__Bacteria:""superkingdom""	1:root:""no rank""",Methylobacter_A sp903832775,93.36441093287618,1209.5,Proteobacteria,Methylomonadaceae
"172116:s__SYHX01 sp903856555:""species""	81066:g__SYHX01:""genus""	1304:f__UBA7662:""family""	1303:o__UBA7662:""order""	65:c__Bacteroidia:""class""	22:p__Bacteroidota:""phylum""	4:k__Bacteria:""kingdom""	3:l__Bacteria:""lineage""	2:d__Bacteria:""superkingdom""	1:root:""no rank""",SYHX01 sp903856555,95.39063997929192,167.82608695652175,Bacteroidota,UBA7662
"172135:s__SXWH01 sp903929475:""species""	80960:g__SXWH01:""genus""	5210:f__Chthoniobacteraceae:""family""	1267:o__Chthoniobacterales:""order""	158:c__Verrucomicrobiae:""class""	157:p__Verrucomicrobiota:""phylum""	4:k__Bacteria:""kingdom""	3:l__Bacteria:""lineage""	2:d__Bacteria:""superkingdom""	1:root:""no rank""",SXWH01 sp903929475,93.39355195233188,1015.4814814814815,Verrucomicrobiota,Chthoniobacteraceae
"172327:s__Luteolibacter sp903837825:""species""	52152:g__Luteolibacter:""genus""	718:f__Akkermansiaceae:""family""	697:o__Verrucomicrobiales:""order""	158:c__Verrucomicrobiae:""class""	157:p__Verrucomicrobiota:""phylum""	4:k__Bacteria:""kingdom""	3:l__Bacteria:""lineage""	2:d__Bacteria:""superkingdom""	1:root:""no rank""",Luteolibacter sp903837825,93.023524803249,135.20689655172413,Verrucomicrobiota,Akkermansiaceae
"172333:s__CAIUMM01 sp903900265:""species""	85937:g__CAIUMM01:""genus""	80721:f__SXON01:""family""	9225:o__UBA796:""order""	9224:c__UBA796_A:""class""	231:p__Myxococcota:""phylum""	4:k__Bacteria:""kingdom""	3:l__Bacteria:""lineage""	2:d__Bacteria:""superkingdom""	1:root:""no rank""",CAIUMM01 sp903900265,93.346601130286,1059.6785714285713,Myxococcota,SXON01
"172523:s__UBA11063 sp903891375:""species""	10464:g__UBA11063:""genus""	10463:f__UBA11063_A:""family""	81:o__Betaproteobacteriales:""order""	72:c__Gammaproteobacteria:""class""	71:p__Proteobacteria:""phylum""	4:k__Bacteria:""kingdom""	3:l__Bacteria:""lineage""	2:d__Bacteria:""superkingdom""	1:root:""no rank""",UBA11063 sp903891375,94.21641332354407,106.78260869565217,Proteobacteria,UBA11063
"172891:s__UBA5518 sp903921135:""species""	118615:g__UBA5518:""genus""	118614:f__UBA5518:""family""	103:o__Pseudomonadales:""order""	72:c__Gammaproteobacteria:""class""	71:p__Proteobacteria:""phylum""	4:k__Bacteria:""kingdom""	3:l__Bacteria:""lineage""	2:d__Bacteria:""superkingdom""	1:root:""no rank""",UBA5518 sp903921135,92.72855236252526,123.20689655172414,Proteobacteria,UBA5518
"172973:s__UBA953 sp903853185:""species""	18267:g__UBA953:""genus""	18266:f__UBA953:""family""	159:o__Opitutales:""order""	158:c__Verrucomicrobiae:""class""	157:p__Verrucomicrobiota:""phylum""	4:k__Bacteria:""kingdom""	3:l__Bacteria:""lineage""	2:d__Bacteria:""superkingdom""	1:root:""no rank""",UBA953 sp903853185,93.671403496905,84.6,Verrucomicrobiota,UBA953
"173015:s__Saprospira sp903854205:""species""	18584:g__Saprospira:""genus""	693:f__Saprospiraceae:""family""	692:o__Chitinophagales:""order""	65:c__Bacteroidia:""class""	22:p__Bacteroidota:""phylum""	4:k__Bacteria:""kingdom""	3:l__Bacteria:""lineage""	2:d__Bacteria:""superkingdom""	1:root:""no rank""",Saprospira sp903854205,94.65090209341116,2213.695652173913,Bacteroidota,Saprospiraceae
"173273:s__CAIUCV01 sp903897805:""species""	173272:g__CAIUCV01:""genus""	46534:f__IGHO2-01-FULL-4-A:""family""	41593:o__2-02-FULL-40-12:""order""	1057:c__Paceibacteria:""class""	418:p__Patescibacteria:""phylum""	4:k__Bacteria:""kingdom""	3:l__Bacteria:""lineage""	2:d__Bacteria:""superkingdom""	1:root:""no rank""",CAIUCV01 sp903897805,93.68573438200524,237.72,Patescibacteria,IGHO2-01-FULL-4-A
"173729:s__Polynucleobacter sp903871735:""species""	11980:g__Polynucleobacter:""genus""	110:f__Burkholderiaceae_A:""family""	81:o__Betaproteobacteriales:""order""	72:c__Gammaproteobacteria:""class""	71:p__Proteobacteria:""phylum""	4:k__Bacteria:""kingdom""	3:l__Bacteria:""lineage""	2:d__Bacteria:""superkingdom""	1:root:""no rank""",Polynucleobacter sp903871735,96.29025612158637,209.72413793103448,Proteobacteria,Burkholderiaceae
"173757:s__Casp-actino8 sp903872155:""species""	10331:g__Casp-actino8:""genus""	5120:f__Ilumatobacteraceae_B:""family""	1342:o__Microtrichales:""order""	681:c__Acidimicrobiia:""class""	343:p__Actinobacteriota:""phylum""	4:k__Bacteria:""kingdom""	3:l__Bacteria:""lineage""	2:d__Bacteria:""superkingdom""	1:root:""no rank""",Casp-actino8 sp903872155,93.65187768581248,134.36,Actinobacteriota,Ilumatobacteraceae
"173841:s__GCA-2737665 sp903873905:""species""	63173:g__GCA-2737665_B:""genus""	63172:f__Palsa-965:""family""	5782:o__AKYH767:""order""	65:c__Bacteroidia:""class""	22:p__Bacteroidota:""phylum""	4:k__Bacteria:""kingdom""	3:l__Bacteria:""lineage""	2:d__Bacteria:""superkingdom""	1:root:""no rank""",GCA-2737665 sp903873905,92.85324349004428,459.95652173913044,Bacteroidota,Palsa-965
"173885:s__Chthoniobacter sp903874975:""species""	30327:g__Chthoniobacter:""genus""	5210:f__Chthoniobacteraceae:""family""	1267:o__Chthoniobacterales:""order""	158:c__Verrucomicrobiae:""class""	157:p__Verrucomicrobiota:""phylum""	4:k__Bacteria:""kingdom""	3:l__Bacteria:""lineage""	2:d__Bacteria:""superkingdom""	1:root:""no rank""",Chthoniobacter sp903874975,93.68002669939862,3483.8333333333335,Verrucomicrobiota,Chthoniobacteraceae
"174223:s__Methylovulum sp903944165:""species""	14064:g__Methylovulum:""genus""	643:f__Methylomonadaceae:""family""	642:o__Methylococcales:""order""	72:c__Gammaproteobacteria:""class""	71:p__Proteobacteria:""phylum""	4:k__Bacteria:""kingdom""	3:l__Bacteria:""lineage""	2:d__Bacteria:""superkingdom""	1:root:""no rank""",Methylovulum sp903944165,95.35551350699102,471.46153846153845,Proteobacteria,Methylomonadaceae
"174279:s__CAISIP01 sp903885415:""species""	121098:g__CAISIP01:""genus""	37327:f__Burkholderiaceae_B:""family""	37326:o__Burkholderiales:""order""	72:c__Gammaproteobacteria:""class""	71:p__Proteobacteria:""phylum""	4:k__Bacteria:""kingdom""	3:l__Bacteria:""lineage""	2:d__Bacteria:""superkingdom""	1:root:""no rank""",CAISIP01 sp903885415,92.69796868635984,110.85185185185185,Proteobacteria,Burkholderiaceae
"174297:s__Rubrivivax sp903885585:""species""	14511:g__Rubrivivax:""genus""	110:f__Burkholderiaceae_A:""family""	81:o__Betaproteobacteriales:""order""	72:c__Gammaproteobacteria:""class""	71:p__Proteobacteria:""phylum""	4:k__Bacteria:""kingdom""	3:l__Bacteria:""lineage""	2:d__Bacteria:""superkingdom""	1:root:""no rank""",Rubrivivax sp903885585,92.8171143322859,240.34615384615384,Proteobacteria,Burkholderiaceae
"174449:s__Methylibium sp903889735:""species""	28110:g__Methylibium:""genus""	110:f__Burkholderiaceae_A:""family""	81:o__Betaproteobacteriales:""order""	72:c__Gammaproteobacteria:""class""	71:p__Proteobacteria:""phylum""	4:k__Bacteria:""kingdom""	3:l__Bacteria:""lineage""	2:d__Bacteria:""superkingdom""	1:root:""no rank""",Methylibium sp903889735,92.77256115306146,166.47826086956522,Proteobacteria,Burkholderiaceae
"174648:s__Gemmatimonas sp903894655:""species""	53311:g__Gemmatimonas:""genus""	12095:f__Gemmatimonadaceae:""family""	3619:o__Gemmatimonadales:""order""	1353:c__Gemmatimonadetes:""class""	1352:p__Gemmatimonadota:""phylum""	4:k__Bacteria:""kingdom""	3:l__Bacteria:""lineage""	2:d__Bacteria:""superkingdom""	1:root:""no rank""",Gemmatimonas sp903894655,92.7368751723032,238.0,Gemmatimonadota,Gemmatimonadaceae
"174840:s__CAIUKX01 sp903899795:""species""	112704:g__CAIUKX01:""genus""	1591:f__Crocinitomicaceae:""family""	431:o__Flavobacteriales:""order""	65:c__Bacteroidia:""class""	22:p__Bacteroidota:""phylum""	4:k__Bacteria:""kingdom""	3:l__Bacteria:""lineage""	2:d__Bacteria:""superkingdom""	1:root:""no rank""",CAIUKX01 sp903899795,92.58922935330573,89.8695652173913,Bacteroidota,Crocinitomicaceae
"174886:s__Gemmatimonas sp903900795:""species""	53311:g__Gemmatimonas:""genus""	12095:f__Gemmatimonadaceae:""family""	3619:o__Gemmatimonadales:""order""	1353:c__Gemmatimonadetes:""class""	1352:p__Gemmatimonadota:""phylum""	4:k__Bacteria:""kingdom""	3:l__Bacteria:""lineage""	2:d__Bacteria:""superkingdom""	1:root:""no rank""",Gemmatimonas sp903900795,92.69793286471143,206.23076923076923,Gemmatimonadota,Gemmatimonadaceae
"175068:s__KS41 sp903905335:""species""	20682:g__KS41:""genus""	643:f__Methylomonadaceae:""family""	642:o__Methylococcales:""order""	72:c__Gammaproteobacteria:""class""	71:p__Proteobacteria:""phylum""	4:k__Bacteria:""kingdom""	3:l__Bacteria:""lineage""	2:d__Bacteria:""superkingdom""	1:root:""no rank""",KS41 sp903905335,93.29410453220552,96.27272727272727,Proteobacteria,Methylomonadaceae
"175377:s__PALSA-1004 sp903913965:""species""	67803:g__PALSA-1004:""genus""	42487:f__SG8-41_B:""family""	37326:o__Burkholderiales:""order""	72:c__Gammaproteobacteria:""class""	71:p__Proteobacteria:""phylum""	4:k__Bacteria:""kingdom""	3:l__Bacteria:""lineage""	2:d__Bacteria:""superkingdom""	1:root:""no rank""",PALSA-1004 sp903913965,92.84489601092866,236.0,Proteobacteria,SG8-41
"175657:s__CAIXPF01 sp903921205:""species""	175656:g__CAIXPF01:""genus""	85360:f__CAIXPF01:""family""	3398:o__Acidimicrobiales:""order""	681:c__Acidimicrobiia:""class""	343:p__Actinobacteriota:""phylum""	4:k__Bacteria:""kingdom""	3:l__Bacteria:""lineage""	2:d__Bacteria:""superkingdom""	1:root:""no rank""",CAIXPF01 sp903921205,92.56970067959176,161.3913043478261,Actinobacteriota,CAIXPF01
"175880:s__SYIB01 sp903927725:""species""	81062:g__SYIB01:""genus""	1361:f__SM1A02:""family""	1360:o__Phycisphaerales:""order""	1359:c__Phycisphaerae:""class""	556:p__Planctomycetota:""phylum""	4:k__Bacteria:""kingdom""	3:l__Bacteria:""lineage""	2:d__Bacteria:""superkingdom""	1:root:""no rank""",SYIB01 sp903927725,93.159481368456,340.16,Planctomycetota,SM1A02
"176016:s__CAIYXB01 sp903930015:""species""	176015:g__CAIYXB01:""genus""	80342:f__LMEP-6097:""family""	5474:o__Caenarcaniphilales:""order""	198:c__Vampirovibrionia_B:""class""	170:p__Cyanobacteriota:""phylum""	4:k__Bacteria:""kingdom""	3:l__Bacteria:""lineage""	2:d__Bacteria:""superkingdom""	1:root:""no rank""",CAIYXB01 sp903930015,95.23863693683604,296.0,Cyanobacteriota,LMEP-6097
"176028:s__SXXZ01 sp903930165:""species""	80917:g__SXXZ01:""genus""	8480:f__UBA9464:""family""	2673:o__Pedosphaerales:""order""	158:c__Verrucomicrobiae:""class""	157:p__Verrucomicrobiota:""phylum""	4:k__Bacteria:""kingdom""	3:l__Bacteria:""lineage""	2:d__Bacteria:""superkingdom""	1:root:""no rank""",SXXZ01 sp903930165,92.50046802777,725.4090909090909,Verrucomicrobiota,UBA9464
"176125:s__Sulfuritalea sp903932755:""species""	22678:g__Sulfuritalea:""genus""	82:f__Rhodocyclaceae_A:""family""	81:o__Betaproteobacteriales:""order""	72:c__Gammaproteobacteria:""class""	71:p__Proteobacteria:""phylum""	4:k__Bacteria:""kingdom""	3:l__Bacteria:""lineage""	2:d__Bacteria:""superkingdom""	1:root:""no rank""",Sulfuritalea sp903932755,92.50587911292784,123.79166666666667,Proteobacteria,Rhodocyclaceae
"176150:s__Phenylobacterium sp903933475:""species""	5753:g__Phenylobacterium:""genus""	1289:f__Caulobacteraceae:""family""	1288:o__Caulobacterales:""order""	164:c__Alphaproteobacteria:""class""	71:p__Proteobacteria:""phylum""	4:k__Bacteria:""kingdom""	3:l__Bacteria:""lineage""	2:d__Bacteria:""superkingdom""	1:root:""no rank""",Phenylobacterium sp903933475,93.05490323800376,124.73913043478261,Proteobacteria,Caulobacteraceae
"176171:s__Aquirufa sp903933935:""species""	58801:g__Aquirufa:""genus""	1293:f__Spirosomaceae:""family""	506:o__Cytophagales:""order""	65:c__Bacteroidia:""class""	22:p__Bacteroidota:""phylum""	4:k__Bacteria:""kingdom""	3:l__Bacteria:""lineage""	2:d__Bacteria:""superkingdom""	1:root:""no rank""",Aquirufa sp903933935,93.72404127050352,133.45454545454547,Bacteroidota,Spirosomaceae
"176252:s__UBA2645 sp903937405:""species""	13418:g__UBA2645:""genus""	13417:f__UBA1997:""family""	5394:o__Rickettsiales:""order""	164:c__Alphaproteobacteria:""class""	71:p__Proteobacteria:""phylum""	4:k__Bacteria:""kingdom""	3:l__Bacteria:""lineage""	2:d__Bacteria:""superkingdom""	1:root:""no rank""",UBA2645 sp903937405,93.59932341404944,401.77777777777777,Proteobacteria,UBA1997
"176290:s__Planktophila sp903939005:""species""	10384:g__Planktophila:""genus""	2856:f__Nanopelagicaceae:""family""	2855:o__Nanopelagicales_A:""order""	344:c__Actinobacteria:""class""	343:p__Actinobacteriota:""phylum""	4:k__Bacteria:""kingdom""	3:l__Bacteria:""lineage""	2:d__Bacteria:""superkingdom""	1:root:""no rank""",Planktophila sp903939005,93.8541257899564,111.78571428571429,Actinobacteriota,Nanopelagicaceae
"176347:s__Polaromonas sp903941205:""species""	11759:g__Polaromonas:""genus""	110:f__Burkholderiaceae_A:""family""	81:o__Betaproteobacteriales:""order""	72:c__Gammaproteobacteria:""class""	71:p__Proteobacteria:""phylum""	4:k__Bacteria:""kingdom""	3:l__Bacteria:""lineage""	2:d__Bacteria:""superkingdom""	1:root:""no rank""",Polaromonas sp903941205,92.79837709444074,77.38095238095238,Proteobacteria,Burkholderiaceae
"176523:s__UBA3015 sp903956835:""species""	11991:g__UBA3015:""genus""	11990:f__UBA3015:""family""	2898:o__Methylacidiphilales:""order""	158:c__Verrucomicrobiae:""class""	157:p__Verrucomicrobiota:""phylum""	4:k__Bacteria:""kingdom""	3:l__Bacteria:""lineage""	2:d__Bacteria:""superkingdom""	1:root:""no rank""",UBA3015 sp903956835,94.74779663312962,1991.3548387096773,Verrucomicrobiota,UBA3015
"176575:s__UBA969 sp903960945:""species""	7306:g__UBA969:""genus""	6433:f__Gemmataceae:""family""	5511:o__Gemmatales_A:""order""	997:c__Planctomycetes:""class""	556:p__Planctomycetota:""phylum""	4:k__Bacteria:""kingdom""	3:l__Bacteria:""lineage""	2:d__Bacteria:""superkingdom""	1:root:""no rank""",UBA969 sp903960945,94.29525092346395,732.8888888888889,Planctomycetota,Gemmataceae
"189860:s__Propionispira raffinosivorans:""species""	189859:g__Propionispira:""genus""	3856:f__Selenomonadaceae:""family""	3855:o__Selenomonadales:""order""	604:c__Negativicutes:""class""	603:p__Firmicutes_C:""phylum""	4:k__Bacteria:""kingdom""	3:l__Bacteria:""lineage""	2:d__Bacteria:""superkingdom""	1:root:""no rank""",Propionispira raffinosivorans,96.80328566894175,143.19230769230768,Firmicutes,Selenomonadaceae
