tax_path,kingdom,phylum,class,order,family,genus,species,n_pos_conn,n_neg_conn,group,Label,Middle_depth,N_reads
"85774:s__Planktophila sp009694515:""species""	10384:g__Planktophila:""genus""	2856:f__Nanopelagicaceae:""family""	2855:o__Nanopelagicales_A:""order""	344:c__Actinobacteria:""class""	343:p__Actinobacteriota:""phylum""	4:k__Bacteria:""kingdom""	3:l__Bacteria:""lineage""	2:d__Bacteria:""superkingdom""	1:root:""no rank""",Bacteria,Actinobacteriota,Actinobacteria,Nanopelagicales,Nanopelagicaceae,Planktophila,Planktophila sp009694515,5,0,Early-Holocene communities,HB_19,1003.8,73
"86102:s__SHVY01 sp009694045:""species""	86101:g__SHVY01:""genus""	50800:f__SP197:""family""	50799:o__SP197:""order""	164:c__Alphaproteobacteria:""class""	71:p__Proteobacteria:""phylum""	4:k__Bacteria:""kingdom""	3:l__Bacteria:""lineage""	2:d__Bacteria:""superkingdom""	1:root:""no rank""",Bacteria,Proteobacteria,Alphaproteobacteria,SP197,SP197,SHVY01,SHVY01 sp009694045,5,6,Early-Holocene communities,HB_19,1003.8,89
"112310:s__RI-34 sp016124315:""species""	112309:g__RI-34:""genus""	79125:f__SMXS01:""family""	79124:o__SMXS01:""order""	164:c__Alphaproteobacteria:""class""	71:p__Proteobacteria:""phylum""	4:k__Bacteria:""kingdom""	3:l__Bacteria:""lineage""	2:d__Bacteria:""superkingdom""	1:root:""no rank""",Bacteria,Proteobacteria,Alphaproteobacteria,SMXS01,SMXS01,RI-34,RI-34 sp016124315,5,3,Early-Holocene communities,HB_19,1003.8,86
"113051:s__JACOXZ01 sp016182105:""species""	113050:g__JACOXZ01:""genus""	15322:f__2-01-FULL-56-20:""family""	2246:o__UBA6257:""order""	1057:c__Paceibacteria:""class""	418:p__Patescibacteria:""phylum""	4:k__Bacteria:""kingdom""	3:l__Bacteria:""lineage""	2:d__Bacteria:""superkingdom""	1:root:""no rank""",Bacteria,Patescibacteria,Paceibacteria,UBA6257,2-01-FULL-56-20,JACOXZ01,JACOXZ01 sp016182105,5,1,Early-Holocene communities,HB_19,1003.8,93
"115743:s__SURF-23 sp016213945:""species""	74710:g__SURF-23:""genus""	3499:f__UBA6902:""family""	3498:o__UBA6902:""order""	3489:c__Thermodesulfovibrionia:""class""	702:p__Nitrospirota:""phylum""	4:k__Bacteria:""kingdom""	3:l__Bacteria:""lineage""	2:d__Bacteria:""superkingdom""	1:root:""no rank""",Bacteria,Nitrospirota,Thermodesulfovibrionia,UBA6902,UBA6902,SURF-23,SURF-23 sp016213945,5,3,Early-Holocene communities,HB_19,1003.8,66
"172440:s__BOG-930 sp903839965:""species""	68254:g__BOG-930:""genus""	5467:f__Acetobacteraceae:""family""	5466:o__Acetobacterales:""order""	164:c__Alphaproteobacteria:""class""	71:p__Proteobacteria:""phylum""	4:k__Bacteria:""kingdom""	3:l__Bacteria:""lineage""	2:d__Bacteria:""superkingdom""	1:root:""no rank""",Bacteria,Proteobacteria,Alphaproteobacteria,Acetobacterales,Acetobacteraceae,BOG-930,BOG-930 sp903839965,5,0,Early-Holocene communities,HB_19,1003.8,58
"175498:s__Propionivibrio sp903917505:""species""	8357:g__Propionivibrio:""genus""	82:f__Rhodocyclaceae_A:""family""	81:o__Betaproteobacteriales:""order""	72:c__Gammaproteobacteria:""class""	71:p__Proteobacteria:""phylum""	4:k__Bacteria:""kingdom""	3:l__Bacteria:""lineage""	2:d__Bacteria:""superkingdom""	1:root:""no rank""",Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Rhodocyclaceae,Propionivibrio,Propionivibrio sp903917505,5,4,Early-Holocene communities,HB_19,1003.8,52
"67694:s__Methylocystis sp003152255:""species""	19034:g__Methylocystis:""genus""	1599:f__Beijerinckiaceae:""family""	276:o__Rhizobiales:""order""	164:c__Alphaproteobacteria:""class""	71:p__Proteobacteria:""phylum""	4:k__Bacteria:""kingdom""	3:l__Bacteria:""lineage""	2:d__Bacteria:""superkingdom""	1:root:""no rank""",Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Beijerinckiaceae,Methylocystis,Methylocystis sp003152255,5,0,Early-Holocene communities,HB_20,1043.8,218
"81306:s__EA-19 sp005878915:""species""	81305:g__EA-19:""genus""	17100:f__RBG-16-68-12:""family""	17099:o__RBG-16-68-12_B:""order""	1937:c__Thermoplasmata_A:""class""	918:p__Thermoplasmatota:""phylum""	14:k__Archaea:""kingdom""	13:l__Archaea:""lineage""	12:d__Archaea:""superkingdom""	1:root:""no rank""",Archaea,Thermoplasmatota,Thermoplasmata,RBG-16-68-12,RBG-16-68-12,EA-19,EA-19 sp005878915,5,1,Early-Holocene communities,HB_20,1043.8,87
"85774:s__Planktophila sp009694515:""species""	10384:g__Planktophila:""genus""	2856:f__Nanopelagicaceae:""family""	2855:o__Nanopelagicales_A:""order""	344:c__Actinobacteria:""class""	343:p__Actinobacteriota:""phylum""	4:k__Bacteria:""kingdom""	3:l__Bacteria:""lineage""	2:d__Bacteria:""superkingdom""	1:root:""no rank""",Bacteria,Actinobacteriota,Actinobacteria,Nanopelagicales,Nanopelagicaceae,Planktophila,Planktophila sp009694515,5,0,Early-Holocene communities,HB_20,1043.8,76
"81306:s__EA-19 sp005878915:""species""	81305:g__EA-19:""genus""	17100:f__RBG-16-68-12:""family""	17099:o__RBG-16-68-12_B:""order""	1937:c__Thermoplasmata_A:""class""	918:p__Thermoplasmatota:""phylum""	14:k__Archaea:""kingdom""	13:l__Archaea:""lineage""	12:d__Archaea:""superkingdom""	1:root:""no rank""",Archaea,Thermoplasmatota,Thermoplasmata,RBG-16-68-12,RBG-16-68-12,EA-19,EA-19 sp005878915,5,1,Early-Holocene communities,HB_12,1100.5,111
"81827:s__AP-15 sp005888515:""species""	81727:g__AP-15:""genus""	39713:f__Stellaceae:""family""	39712:o__ATCC43930:""order""	164:c__Alphaproteobacteria:""class""	71:p__Proteobacteria:""phylum""	4:k__Bacteria:""kingdom""	3:l__Bacteria:""lineage""	2:d__Bacteria:""superkingdom""	1:root:""no rank""",Bacteria,Proteobacteria,Alphaproteobacteria,ATCC43930,Stellaceae,AP-15,AP-15 sp005888515,5,3,Early-Holocene communities,HB_12,1100.5,113
"85774:s__Planktophila sp009694515:""species""	10384:g__Planktophila:""genus""	2856:f__Nanopelagicaceae:""family""	2855:o__Nanopelagicales_A:""order""	344:c__Actinobacteria:""class""	343:p__Actinobacteriota:""phylum""	4:k__Bacteria:""kingdom""	3:l__Bacteria:""lineage""	2:d__Bacteria:""superkingdom""	1:root:""no rank""",Bacteria,Actinobacteriota,Actinobacteria,Nanopelagicales,Nanopelagicaceae,Planktophila,Planktophila sp009694515,5,0,Early-Holocene communities,HB_12,1100.5,102
"112310:s__RI-34 sp016124315:""species""	112309:g__RI-34:""genus""	79125:f__SMXS01:""family""	79124:o__SMXS01:""order""	164:c__Alphaproteobacteria:""class""	71:p__Proteobacteria:""phylum""	4:k__Bacteria:""kingdom""	3:l__Bacteria:""lineage""	2:d__Bacteria:""superkingdom""	1:root:""no rank""",Bacteria,Proteobacteria,Alphaproteobacteria,SMXS01,SMXS01,RI-34,RI-34 sp016124315,5,3,Early-Holocene communities,HB_12,1100.5,92
"113051:s__JACOXZ01 sp016182105:""species""	113050:g__JACOXZ01:""genus""	15322:f__2-01-FULL-56-20:""family""	2246:o__UBA6257:""order""	1057:c__Paceibacteria:""class""	418:p__Patescibacteria:""phylum""	4:k__Bacteria:""kingdom""	3:l__Bacteria:""lineage""	2:d__Bacteria:""superkingdom""	1:root:""no rank""",Bacteria,Patescibacteria,Paceibacteria,UBA6257,2-01-FULL-56-20,JACOXZ01,JACOXZ01 sp016182105,5,1,Early-Holocene communities,HB_12,1100.5,988
"119048:s__SSA4 sp016712375:""species""	102136:g__SSA4:""genus""	84168:f__UXAT02:""family""	2175:o__Rhodospirillales:""order""	164:c__Alphaproteobacteria:""class""	71:p__Proteobacteria:""phylum""	4:k__Bacteria:""kingdom""	3:l__Bacteria:""lineage""	2:d__Bacteria:""superkingdom""	1:root:""no rank""",Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,UXAT02,SSA4,SSA4 sp016712375,5,5,Early-Holocene communities,HB_22,1179.7,189
"121290:s__Rhodoplanes sp016793685:""species""	27834:g__Rhodoplanes:""genus""	6556:f__Xanthobacteraceae:""family""	276:o__Rhizobiales:""order""	164:c__Alphaproteobacteria:""class""	71:p__Proteobacteria:""phylum""	4:k__Bacteria:""kingdom""	3:l__Bacteria:""lineage""	2:d__Bacteria:""superkingdom""	1:root:""no rank""",Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Xanthobacteraceae,Rhodoplanes,Rhodoplanes sp016793685,5,4,Early-Holocene communities,HB_22,1179.7,66
"119048:s__SSA4 sp016712375:""species""	102136:g__SSA4:""genus""	84168:f__UXAT02:""family""	2175:o__Rhodospirillales:""order""	164:c__Alphaproteobacteria:""class""	71:p__Proteobacteria:""phylum""	4:k__Bacteria:""kingdom""	3:l__Bacteria:""lineage""	2:d__Bacteria:""superkingdom""	1:root:""no rank""",Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,UXAT02,SSA4,SSA4 sp016712375,5,5,Early-Holocene communities,HB_21,1283.8,80
"121290:s__Rhodoplanes sp016793685:""species""	27834:g__Rhodoplanes:""genus""	6556:f__Xanthobacteraceae:""family""	276:o__Rhizobiales:""order""	164:c__Alphaproteobacteria:""class""	71:p__Proteobacteria:""phylum""	4:k__Bacteria:""kingdom""	3:l__Bacteria:""lineage""	2:d__Bacteria:""superkingdom""	1:root:""no rank""",Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Xanthobacteraceae,Rhodoplanes,Rhodoplanes sp016793685,5,4,Early-Holocene communities,HB_21,1283.8,63
"227087:s__Ramlibacter soli:""species""	13032:g__Ramlibacter:""genus""	110:f__Burkholderiaceae_A:""family""	81:o__Betaproteobacteriales:""order""	72:c__Gammaproteobacteria:""class""	71:p__Proteobacteria:""phylum""	4:k__Bacteria:""kingdom""	3:l__Bacteria:""lineage""	2:d__Bacteria:""superkingdom""	1:root:""no rank""",Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Burkholderiaceae,Ramlibacter,Ramlibacter soli,4,0,Early-Holocene communities,HB_29,122.0,83
"81725:s__Bradyrhizobium sp005884765:""species""	18230:g__Bradyrhizobium:""genus""	6556:f__Xanthobacteraceae:""family""	276:o__Rhizobiales:""order""	164:c__Alphaproteobacteria:""class""	71:p__Proteobacteria:""phylum""	4:k__Bacteria:""kingdom""	3:l__Bacteria:""lineage""	2:d__Bacteria:""superkingdom""	1:root:""no rank""",Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Xanthobacteraceae,Bradyrhizobium,Bradyrhizobium sp005884765,4,1,Early-Holocene communities,HB_17,804.9,107
"112371:s__Pseudolabrys sp016124795:""species""	24371:g__Pseudolabrys:""genus""	6556:f__Xanthobacteraceae:""family""	276:o__Rhizobiales:""order""	164:c__Alphaproteobacteria:""class""	71:p__Proteobacteria:""phylum""	4:k__Bacteria:""kingdom""	3:l__Bacteria:""lineage""	2:d__Bacteria:""superkingdom""	1:root:""no rank""",Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Xanthobacteraceae,Pseudolabrys,Pseudolabrys sp016124795,4,0,Early-Holocene communities,HB_17,804.9,97
"114145:s__JACQAE01 sp016195095:""species""	114144:g__JACQAE01:""genus""	6556:f__Xanthobacteraceae:""family""	276:o__Rhizobiales:""order""	164:c__Alphaproteobacteria:""class""	71:p__Proteobacteria:""phylum""	4:k__Bacteria:""kingdom""	3:l__Bacteria:""lineage""	2:d__Bacteria:""superkingdom""	1:root:""no rank""",Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Xanthobacteraceae,JACQAE01,JACQAE01 sp016195095,4,0,Early-Holocene communities,HB_17,804.9,144
"114154:s__JACQAF01 sp016195145:""species""	114153:g__JACQAF01:""genus""	104776:f__CACIAM-22H2:""family""	104775:o__CACIAM-22H2:""order""	164:c__Alphaproteobacteria:""class""	71:p__Proteobacteria:""phylum""	4:k__Bacteria:""kingdom""	3:l__Bacteria:""lineage""	2:d__Bacteria:""superkingdom""	1:root:""no rank""",Bacteria,Proteobacteria,Alphaproteobacteria,CACIAM-22H2,CACIAM-22H2,JACQAF01,JACQAF01 sp016195145,4,0,Early-Holocene communities,HB_17,804.9,60
"174292:s__Pseudolabrys sp903885555:""species""	24371:g__Pseudolabrys:""genus""	6556:f__Xanthobacteraceae:""family""	276:o__Rhizobiales:""order""	164:c__Alphaproteobacteria:""class""	71:p__Proteobacteria:""phylum""	4:k__Bacteria:""kingdom""	3:l__Bacteria:""lineage""	2:d__Bacteria:""superkingdom""	1:root:""no rank""",Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Xanthobacteraceae,Pseudolabrys,Pseudolabrys sp903885555,4,0,Early-Holocene communities,HB_17,804.9,125
"65767:s__ZC4RG25 sp002919265:""species""	65766:g__ZC4RG25:""genus""	9143:f__Hyphomicrobiaceae:""family""	276:o__Rhizobiales:""order""	164:c__Alphaproteobacteria:""class""	71:p__Proteobacteria:""phylum""	4:k__Bacteria:""kingdom""	3:l__Bacteria:""lineage""	2:d__Bacteria:""superkingdom""	1:root:""no rank""",Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Hyphomicrobiaceae,ZC4RG25,ZC4RG25 sp002919265,4,0,Early-Holocene communities,HB_06,845.6,70
"81725:s__Bradyrhizobium sp005884765:""species""	18230:g__Bradyrhizobium:""genus""	6556:f__Xanthobacteraceae:""family""	276:o__Rhizobiales:""order""	164:c__Alphaproteobacteria:""class""	71:p__Proteobacteria:""phylum""	4:k__Bacteria:""kingdom""	3:l__Bacteria:""lineage""	2:d__Bacteria:""superkingdom""	1:root:""no rank""",Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Xanthobacteraceae,Bradyrhizobium,Bradyrhizobium sp005884765,4,1,Early-Holocene communities,HB_06,845.6,72
"94148:s__Aestuariivirga sp012032065:""species""	67599:g__Aestuariivirga:""genus""	67598:f__Aestuariivirgaceae:""family""	276:o__Rhizobiales:""order""	164:c__Alphaproteobacteria:""class""	71:p__Proteobacteria:""phylum""	4:k__Bacteria:""kingdom""	3:l__Bacteria:""lineage""	2:d__Bacteria:""superkingdom""	1:root:""no rank""",Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Aestuariivirgaceae,Aestuariivirga,Aestuariivirga sp012032065,4,1,Early-Holocene communities,HB_06,845.6,77
"112371:s__Pseudolabrys sp016124795:""species""	24371:g__Pseudolabrys:""genus""	6556:f__Xanthobacteraceae:""family""	276:o__Rhizobiales:""order""	164:c__Alphaproteobacteria:""class""	71:p__Proteobacteria:""phylum""	4:k__Bacteria:""kingdom""	3:l__Bacteria:""lineage""	2:d__Bacteria:""superkingdom""	1:root:""no rank""",Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Xanthobacteraceae,Pseudolabrys,Pseudolabrys sp016124795,4,0,Early-Holocene communities,HB_06,845.6,66
"114145:s__JACQAE01 sp016195095:""species""	114144:g__JACQAE01:""genus""	6556:f__Xanthobacteraceae:""family""	276:o__Rhizobiales:""order""	164:c__Alphaproteobacteria:""class""	71:p__Proteobacteria:""phylum""	4:k__Bacteria:""kingdom""	3:l__Bacteria:""lineage""	2:d__Bacteria:""superkingdom""	1:root:""no rank""",Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Xanthobacteraceae,JACQAE01,JACQAE01 sp016195095,4,0,Early-Holocene communities,HB_06,845.6,116
"114154:s__JACQAF01 sp016195145:""species""	114153:g__JACQAF01:""genus""	104776:f__CACIAM-22H2:""family""	104775:o__CACIAM-22H2:""order""	164:c__Alphaproteobacteria:""class""	71:p__Proteobacteria:""phylum""	4:k__Bacteria:""kingdom""	3:l__Bacteria:""lineage""	2:d__Bacteria:""superkingdom""	1:root:""no rank""",Bacteria,Proteobacteria,Alphaproteobacteria,CACIAM-22H2,CACIAM-22H2,JACQAF01,JACQAF01 sp016195145,4,0,Early-Holocene communities,HB_06,845.6,62
"174292:s__Pseudolabrys sp903885555:""species""	24371:g__Pseudolabrys:""genus""	6556:f__Xanthobacteraceae:""family""	276:o__Rhizobiales:""order""	164:c__Alphaproteobacteria:""class""	71:p__Proteobacteria:""phylum""	4:k__Bacteria:""kingdom""	3:l__Bacteria:""lineage""	2:d__Bacteria:""superkingdom""	1:root:""no rank""",Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Xanthobacteraceae,Pseudolabrys,Pseudolabrys sp903885555,4,0,Early-Holocene communities,HB_06,845.6,103
"227087:s__Ramlibacter soli:""species""	13032:g__Ramlibacter:""genus""	110:f__Burkholderiaceae_A:""family""	81:o__Betaproteobacteriales:""order""	72:c__Gammaproteobacteria:""class""	71:p__Proteobacteria:""phylum""	4:k__Bacteria:""kingdom""	3:l__Bacteria:""lineage""	2:d__Bacteria:""superkingdom""	1:root:""no rank""",Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Burkholderiaceae,Ramlibacter,Ramlibacter soli,4,0,Early-Holocene communities,HB_11,900.5,121
"38436:s__Planktophila sp000378885:""species""	10384:g__Planktophila:""genus""	2856:f__Nanopelagicaceae:""family""	2855:o__Nanopelagicales_A:""order""	344:c__Actinobacteria:""class""	343:p__Actinobacteriota:""phylum""	4:k__Bacteria:""kingdom""	3:l__Bacteria:""lineage""	2:d__Bacteria:""superkingdom""	1:root:""no rank""",Bacteria,Actinobacteriota,Actinobacteria,Nanopelagicales,Nanopelagicaceae,Planktophila,Planktophila sp000378885,4,0,Early-Holocene communities,HB_19,1003.8,75
"46841:s__2-01-FULL-59-12 sp001800075:""species""	10439:g__2-01-FULL-59-12:""genus""	10438:f__2-01-FULL-59-12:""family""	10437:o__2-01-FULL-59-12:""order""	151:c__Elusimicrobia:""class""	150:p__Elusimicrobiota:""phylum""	4:k__Bacteria:""kingdom""	3:l__Bacteria:""lineage""	2:d__Bacteria:""superkingdom""	1:root:""no rank""",Bacteria,Elusimicrobiota,Elusimicrobia,2-01-FULL-59-12,2-01-FULL-59-12,2-01-FULL-59-12,2-01-FULL-59-12 sp001800075,4,2,Early-Holocene communities,HB_19,1003.8,133
"65767:s__ZC4RG25 sp002919265:""species""	65766:g__ZC4RG25:""genus""	9143:f__Hyphomicrobiaceae:""family""	276:o__Rhizobiales:""order""	164:c__Alphaproteobacteria:""class""	71:p__Proteobacteria:""phylum""	4:k__Bacteria:""kingdom""	3:l__Bacteria:""lineage""	2:d__Bacteria:""superkingdom""	1:root:""no rank""",Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Hyphomicrobiaceae,ZC4RG25,ZC4RG25 sp002919265,4,0,Early-Holocene communities,HB_19,1003.8,61
"81725:s__Bradyrhizobium sp005884765:""species""	18230:g__Bradyrhizobium:""genus""	6556:f__Xanthobacteraceae:""family""	276:o__Rhizobiales:""order""	164:c__Alphaproteobacteria:""class""	71:p__Proteobacteria:""phylum""	4:k__Bacteria:""kingdom""	3:l__Bacteria:""lineage""	2:d__Bacteria:""superkingdom""	1:root:""no rank""",Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Xanthobacteraceae,Bradyrhizobium,Bradyrhizobium sp005884765,4,1,Early-Holocene communities,HB_19,1003.8,58
"114145:s__JACQAE01 sp016195095:""species""	114144:g__JACQAE01:""genus""	6556:f__Xanthobacteraceae:""family""	276:o__Rhizobiales:""order""	164:c__Alphaproteobacteria:""class""	71:p__Proteobacteria:""phylum""	4:k__Bacteria:""kingdom""	3:l__Bacteria:""lineage""	2:d__Bacteria:""superkingdom""	1:root:""no rank""",Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Xanthobacteraceae,JACQAE01,JACQAE01 sp016195095,4,0,Early-Holocene communities,HB_19,1003.8,81
"114154:s__JACQAF01 sp016195145:""species""	114153:g__JACQAF01:""genus""	104776:f__CACIAM-22H2:""family""	104775:o__CACIAM-22H2:""order""	164:c__Alphaproteobacteria:""class""	71:p__Proteobacteria:""phylum""	4:k__Bacteria:""kingdom""	3:l__Bacteria:""lineage""	2:d__Bacteria:""superkingdom""	1:root:""no rank""",Bacteria,Proteobacteria,Alphaproteobacteria,CACIAM-22H2,CACIAM-22H2,JACQAF01,JACQAF01 sp016195145,4,0,Early-Holocene communities,HB_19,1003.8,67
"115898:s__Rhodopseudomonas palustris_L:""species""	8435:g__Rhodopseudomonas:""genus""	6556:f__Xanthobacteraceae:""family""	276:o__Rhizobiales:""order""	164:c__Alphaproteobacteria:""class""	71:p__Proteobacteria:""phylum""	4:k__Bacteria:""kingdom""	3:l__Bacteria:""lineage""	2:d__Bacteria:""superkingdom""	1:root:""no rank""",Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Xanthobacteraceae,Rhodopseudomonas,Rhodopseudomonas palustris_L,4,4,Early-Holocene communities,HB_19,1003.8,54
"148743:s__AP-16 sp019243195:""species""	81565:g__AP-16:""genus""	6556:f__Xanthobacteraceae:""family""	276:o__Rhizobiales:""order""	164:c__Alphaproteobacteria:""class""	71:p__Proteobacteria:""phylum""	4:k__Bacteria:""kingdom""	3:l__Bacteria:""lineage""	2:d__Bacteria:""superkingdom""	1:root:""no rank""",Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Xanthobacteraceae,AP-16,AP-16 sp019243195,4,2,Early-Holocene communities,HB_19,1003.8,97
"227087:s__Ramlibacter soli:""species""	13032:g__Ramlibacter:""genus""	110:f__Burkholderiaceae_A:""family""	81:o__Betaproteobacteriales:""order""	72:c__Gammaproteobacteria:""class""	71:p__Proteobacteria:""phylum""	4:k__Bacteria:""kingdom""	3:l__Bacteria:""lineage""	2:d__Bacteria:""superkingdom""	1:root:""no rank""",Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Burkholderiaceae,Ramlibacter,Ramlibacter soli,4,0,Early-Holocene communities,HB_19,1003.8,64
"38436:s__Planktophila sp000378885:""species""	10384:g__Planktophila:""genus""	2856:f__Nanopelagicaceae:""family""	2855:o__Nanopelagicales_A:""order""	344:c__Actinobacteria:""class""	343:p__Actinobacteriota:""phylum""	4:k__Bacteria:""kingdom""	3:l__Bacteria:""lineage""	2:d__Bacteria:""superkingdom""	1:root:""no rank""",Bacteria,Actinobacteriota,Actinobacteria,Nanopelagicales,Nanopelagicaceae,Planktophila,Planktophila sp000378885,4,0,Early-Holocene communities,HB_20,1043.8,85
"63135:s__Flavobacterium sp002737105:""species""	1300:g__Flavobacterium:""genus""	653:f__Flavobacteriaceae:""family""	431:o__Flavobacteriales:""order""	65:c__Bacteroidia:""class""	22:p__Bacteroidota:""phylum""	4:k__Bacteria:""kingdom""	3:l__Bacteria:""lineage""	2:d__Bacteria:""superkingdom""	1:root:""no rank""",Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Flavobacterium,Flavobacterium sp002737105,4,1,Early-Holocene communities,HB_20,1043.8,51
"94148:s__Aestuariivirga sp012032065:""species""	67599:g__Aestuariivirga:""genus""	67598:f__Aestuariivirgaceae:""family""	276:o__Rhizobiales:""order""	164:c__Alphaproteobacteria:""class""	71:p__Proteobacteria:""phylum""	4:k__Bacteria:""kingdom""	3:l__Bacteria:""lineage""	2:d__Bacteria:""superkingdom""	1:root:""no rank""",Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Aestuariivirgaceae,Aestuariivirga,Aestuariivirga sp012032065,4,1,Early-Holocene communities,HB_20,1043.8,64
"112371:s__Pseudolabrys sp016124795:""species""	24371:g__Pseudolabrys:""genus""	6556:f__Xanthobacteraceae:""family""	276:o__Rhizobiales:""order""	164:c__Alphaproteobacteria:""class""	71:p__Proteobacteria:""phylum""	4:k__Bacteria:""kingdom""	3:l__Bacteria:""lineage""	2:d__Bacteria:""superkingdom""	1:root:""no rank""",Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Xanthobacteraceae,Pseudolabrys,Pseudolabrys sp016124795,4,0,Early-Holocene communities,HB_20,1043.8,95
